barrio,año,trimestre,precio_prom,ambientes,estado,comuna
VERSALLES,2011,1,,3 ambientes,A estrer,10
VERSALLES,2011,2,,3 ambientes,A estrer,10
VERSALLES,2011,3,,3 ambientes,A estrer,10
VERSALLES,2011,4,,3 ambientes,A estrer,10
VERSALLES,2012,1,,3 ambientes,A estrer,10
VERSALLES,2012,2,,3 ambientes,A estrer,10
VERSALLES,2012,3,,3 ambientes,A estrer,10
VERSALLES,2012,4,,3 ambientes,A estrer,10
VERSALLES,2013,1,,3 ambientes,A estrer,10
VERSALLES,2013,2,,3 ambientes,A estrer,10
VERSALLES,2013,3,,3 ambientes,A estrer,10
VERSALLES,2013,4,,3 ambientes,A estrer,10
VERSALLES,2014,1,,3 ambientes,A estrer,10
VERSALLES,2014,2,1979,3 ambientes,A estrer,10
VERSALLES,2014,3,,3 ambientes,A estrer,10
VERSALLES,2014,4,,3 ambientes,A estrer,10
VERSALLES,2015,1,,3 ambientes,A estrer,10
VERSALLES,2015,2,,3 ambientes,A estrer,10
VERSALLES,2015,3,,3 ambientes,A estrer,10
VERSALLES,2015,4,,3 ambientes,A estrer,10
VERSALLES,2016,1,,3 ambientes,A estrer,10
VERSALLES,2016,2,,3 ambientes,A estrer,10
VERSALLES,2016,3,,3 ambientes,A estrer,10
VERSALLES,2016,4,,3 ambientes,A estrer,10
VERSALLES,2017,1,,3 ambientes,A estrer,10
VERSALLES,2017,2,,3 ambientes,A estrer,10
VERSALLES,2017,3,,3 ambientes,A estrer,10
VERSALLES,2017,4,,3 ambientes,A estrer,10
VERSALLES,2018,1,,3 ambientes,A estrer,10
VERSALLES,2018,2,,3 ambientes,A estrer,10
VERSALLES,2018,3,,3 ambientes,A estrer,10
VERSALLES,2018,4,,3 ambientes,A estrer,10
VERSALLES,2019,1,,3 ambientes,A estrer,10
VERSALLES,2019,2,,3 ambientes,A estrer,10
VILLA CRESPO,2010,1,1635,3 ambientes,A estrer,15
VILLA CRESPO,2010,2,1709,3 ambientes,A estrer,15
VILLA CRESPO,2010,3,1697,3 ambientes,A estrer,15
VILLA CRESPO,2010,4,1762,3 ambientes,A estrer,15
VILLA CRESPO,2011,1,1702,3 ambientes,A estrer,15
VILLA CRESPO,2011,2,1807,3 ambientes,A estrer,15
VILLA CRESPO,2011,3,1834,3 ambientes,A estrer,15
VILLA CRESPO,2011,4,2214,3 ambientes,A estrer,15
VILLA CRESPO,2012,1,,3 ambientes,A estrer,15
VILLA CRESPO,2012,2,2123,3 ambientes,A estrer,15
VILLA CRESPO,2012,3,,3 ambientes,A estrer,15
VILLA CRESPO,2012,4,2253,3 ambientes,A estrer,15
VILLA CRESPO,2013,1,,3 ambientes,A estrer,15
VILLA CRESPO,2013,2,2251,3 ambientes,A estrer,15
VILLA CRESPO,2013,3,2285,3 ambientes,A estrer,15
VILLA CRESPO,2013,4,2200,3 ambientes,A estrer,15
VILLA CRESPO,2014,1,2052,3 ambientes,A estrer,15
VILLA CRESPO,2014,2,2153,3 ambientes,A estrer,15
VILLA CRESPO,2014,3,2266,3 ambientes,A estrer,15
VILLA CRESPO,2014,4,2360,3 ambientes,A estrer,15
VILLA CRESPO,2015,1,2291,3 ambientes,A estrer,15
VILLA CRESPO,2015,2,2299,3 ambientes,A estrer,15
VILLA CRESPO,2015,3,2311,3 ambientes,A estrer,15
VILLA CRESPO,2015,4,2386,3 ambientes,A estrer,15
VILLA CRESPO,2016,1,2503,3 ambientes,A estrer,15
VILLA CRESPO,2016,2,2414,3 ambientes,A estrer,15
VILLA CRESPO,2016,3,2603,3 ambientes,A estrer,15
VILLA CRESPO,2016,4,2816,3 ambientes,A estrer,15
VILLA CRESPO,2017,1,2740,3 ambientes,A estrer,15
VILLA CRESPO,2017,2,2841,3 ambientes,A estrer,15
VILLA CRESPO,2017,3,2935,3 ambientes,A estrer,15
VILLA CRESPO,2017,4,3018,3 ambientes,A estrer,15
VILLA CRESPO,2018,1,3060,3 ambientes,A estrer,15
VILLA CRESPO,2018,2,3176,3 ambientes,A estrer,15
VILLA CRESPO,2018,3,3222,3 ambientes,A estrer,15
VILLA CRESPO,2018,4,3193,3 ambientes,A estrer,15
VILLA CRESPO,2019,1,3309,3 ambientes,A estrer,15
VILLA CRESPO,2019,2,3290,3 ambientes,A estrer,15
VILLA DEL PARQUE,2010,1,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2010,2,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2010,3,1877,3 ambientes,A estrer,11
VILLA DEL PARQUE,2010,4,1821,3 ambientes,A estrer,11
VILLA DEL PARQUE,2011,1,1643,3 ambientes,A estrer,11
VILLA DEL PARQUE,2011,2,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2011,3,2001,3 ambientes,A estrer,11
VILLA DEL PARQUE,2011,4,2126,3 ambientes,A estrer,11
VILLA DEL PARQUE,2012,1,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2012,2,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2012,3,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2012,4,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2013,1,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2013,2,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2013,3,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2013,4,2247,3 ambientes,A estrer,11
VILLA DEL PARQUE,2014,1,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2014,2,2134,3 ambientes,A estrer,11
VILLA DEL PARQUE,2014,3,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2014,4,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2015,1,2125,3 ambientes,A estrer,11
VILLA DEL PARQUE,2015,2,2190,3 ambientes,A estrer,11
VILLA DEL PARQUE,2015,3,2163,3 ambientes,A estrer,11
VILLA DEL PARQUE,2015,4,2154,3 ambientes,A estrer,11
VILLA DEL PARQUE,2016,1,2207,3 ambientes,A estrer,11
VILLA DEL PARQUE,2016,2,2365,3 ambientes,A estrer,11
VILLA DEL PARQUE,2016,3,2515,3 ambientes,A estrer,11
VILLA DEL PARQUE,2016,4,2413,3 ambientes,A estrer,11
VILLA DEL PARQUE,2017,1,2493,3 ambientes,A estrer,11
VILLA DEL PARQUE,2017,2,2530,3 ambientes,A estrer,11
VILLA DEL PARQUE,2017,3,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2017,4,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2018,1,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2018,2,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2018,3,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2018,4,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2019,1,,3 ambientes,A estrer,11
VILLA DEL PARQUE,2019,2,,3 ambientes,A estrer,11
VILLA DEVOTO,2010,1,1466,3 ambientes,A estrer,11
VILLA DEVOTO,2010,2,,3 ambientes,A estrer,11
VILLA DEVOTO,2010,3,1703,3 ambientes,A estrer,11
VILLA DEVOTO,2010,4,1851,3 ambientes,A estrer,11
VILLA DEVOTO,2011,1,1814,3 ambientes,A estrer,11
VILLA DEVOTO,2011,2,1867,3 ambientes,A estrer,11
VILLA DEVOTO,2011,3,1859,3 ambientes,A estrer,11
VILLA DEVOTO,2011,4,,3 ambientes,A estrer,11
VILLA DEVOTO,2012,1,,3 ambientes,A estrer,11
VILLA DEVOTO,2012,2,2037,3 ambientes,A estrer,11
VILLA DEVOTO,2012,3,,3 ambientes,A estrer,11
VILLA DEVOTO,2012,4,,3 ambientes,A estrer,11
VILLA DEVOTO,2013,1,,3 ambientes,A estrer,11
VILLA DEVOTO,2013,2,,3 ambientes,A estrer,11
VILLA DEVOTO,2013,3,2226,3 ambientes,A estrer,11
VILLA DEVOTO,2013,4,2100,3 ambientes,A estrer,11
VILLA DEVOTO,2014,1,1945,3 ambientes,A estrer,11
VILLA DEVOTO,2014,2,2224,3 ambientes,A estrer,11
VILLA DEVOTO,2014,3,,3 ambientes,A estrer,11
VILLA DEVOTO,2014,4,,3 ambientes,A estrer,11
VILLA DEVOTO,2015,1,2161,3 ambientes,A estrer,11
VILLA DEVOTO,2015,2,2178,3 ambientes,A estrer,11
VILLA DEVOTO,2015,3,,3 ambientes,A estrer,11
VILLA DEVOTO,2015,4,2222,3 ambientes,A estrer,11
VILLA DEVOTO,2016,1,2338,3 ambientes,A estrer,11
VILLA DEVOTO,2016,2,2303,3 ambientes,A estrer,11
VILLA DEVOTO,2016,3,,3 ambientes,A estrer,11
VILLA DEVOTO,2016,4,2265,3 ambientes,A estrer,11
VILLA DEVOTO,2017,1,2241,3 ambientes,A estrer,11
VILLA DEVOTO,2017,2,2586,3 ambientes,A estrer,11
VILLA DEVOTO,2017,3,2585,3 ambientes,A estrer,11
VILLA DEVOTO,2017,4,,3 ambientes,A estrer,11
VILLA DEVOTO,2018,1,,3 ambientes,A estrer,11
VILLA DEVOTO,2018,2,,3 ambientes,A estrer,11
VILLA DEVOTO,2018,3,2960,3 ambientes,A estrer,11
VILLA DEVOTO,2018,4,3021,3 ambientes,A estrer,11
VILLA DEVOTO,2019,1,,3 ambientes,A estrer,11
VILLA DEVOTO,2019,2,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2010,1,1527,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2010,2,1384,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2010,3,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2010,4,1624,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2011,1,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2011,2,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2011,3,1529,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2011,4,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2012,1,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2012,2,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2012,3,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2012,4,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2013,1,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2013,2,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2013,3,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2013,4,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2014,1,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2014,2,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2014,3,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2014,4,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2015,1,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2015,2,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2015,3,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2015,4,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2016,1,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2016,2,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2016,3,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2016,4,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2017,1,2288,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2017,2,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2017,3,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2017,4,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2018,1,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2018,2,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2018,3,2674,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2018,4,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2019,1,,3 ambientes,A estrer,11
VILLA GRAL. MITRE,2019,2,,3 ambientes,A estrer,11
VILLA LUGANO,2010,1,1304,3 ambientes,A estrer,8
VILLA LUGANO,2010,2,1325,3 ambientes,A estrer,8
VILLA LUGANO,2010,3,1340,3 ambientes,A estrer,8
VILLA LUGANO,2010,4,1285,3 ambientes,A estrer,8
VILLA LUGANO,2011,1,1516,3 ambientes,A estrer,8
VILLA LUGANO,2011,2,,3 ambientes,A estrer,8
VILLA LUGANO,2011,3,1493,3 ambientes,A estrer,8
VILLA LUGANO,2011,4,,3 ambientes,A estrer,8
VILLA LUGANO,2012,1,,3 ambientes,A estrer,8
VILLA LUGANO,2012,2,,3 ambientes,A estrer,8
VILLA LUGANO,2012,3,,3 ambientes,A estrer,8
VILLA LUGANO,2012,4,,3 ambientes,A estrer,8
VILLA LUGANO,2013,1,,3 ambientes,A estrer,8
VILLA LUGANO,2013,2,,3 ambientes,A estrer,8
VILLA LUGANO,2013,3,,3 ambientes,A estrer,8
VILLA LUGANO,2013,4,,3 ambientes,A estrer,8
VILLA LUGANO,2014,1,,3 ambientes,A estrer,8
VILLA LUGANO,2014,2,,3 ambientes,A estrer,8
VILLA LUGANO,2014,3,,3 ambientes,A estrer,8
VILLA LUGANO,2014,4,,3 ambientes,A estrer,8
VILLA LUGANO,2015,1,,3 ambientes,A estrer,8
VILLA LUGANO,2015,2,,3 ambientes,A estrer,8
VILLA LUGANO,2015,3,,3 ambientes,A estrer,8
VILLA LUGANO,2015,4,,3 ambientes,A estrer,8
VILLA LUGANO,2016,1,,3 ambientes,A estrer,8
VILLA LUGANO,2016,2,,3 ambientes,A estrer,8
VILLA LUGANO,2016,3,,3 ambientes,A estrer,8
VILLA LUGANO,2016,4,,3 ambientes,A estrer,8
VILLA LUGANO,2017,1,,3 ambientes,A estrer,8
VILLA LUGANO,2017,2,,3 ambientes,A estrer,8
VILLA LUGANO,2017,3,,3 ambientes,A estrer,8
VILLA LUGANO,2017,4,,3 ambientes,A estrer,8
VILLA LUGANO,2018,1,,3 ambientes,A estrer,8
VILLA LUGANO,2018,2,,3 ambientes,A estrer,8
VILLA LUGANO,2018,3,,3 ambientes,A estrer,8
VILLA LUGANO,2018,4,,3 ambientes,A estrer,8
VILLA LUGANO,2019,1,,3 ambientes,A estrer,8
VILLA LUGANO,2019,2,,3 ambientes,A estrer,8
VILLA LURO,2010,1,,3 ambientes,A estrer,10
VILLA LURO,2010,2,,3 ambientes,A estrer,10
VILLA LURO,2010,3,,3 ambientes,A estrer,10
VILLA LURO,2010,4,,3 ambientes,A estrer,10
VILLA LURO,2011,1,,3 ambientes,A estrer,10
VILLA LURO,2011,2,,3 ambientes,A estrer,10
VILLA LURO,2011,3,,3 ambientes,A estrer,10
VILLA LURO,2011,4,,3 ambientes,A estrer,10
VILLA LURO,2012,1,,3 ambientes,A estrer,10
VILLA LURO,2012,2,,3 ambientes,A estrer,10
VILLA LURO,2012,3,,3 ambientes,A estrer,10
VILLA LURO,2012,4,,3 ambientes,A estrer,10
VILLA LURO,2013,1,,3 ambientes,A estrer,10
VILLA LURO,2013,2,,3 ambientes,A estrer,10
VILLA LURO,2013,3,,3 ambientes,A estrer,10
VILLA LURO,2013,4,,3 ambientes,A estrer,10
VILLA LURO,2014,1,,3 ambientes,A estrer,10
VILLA LURO,2014,2,,3 ambientes,A estrer,10
VILLA LURO,2014,3,,3 ambientes,A estrer,10
VILLA LURO,2014,4,,3 ambientes,A estrer,10
VILLA LURO,2015,1,1965,3 ambientes,A estrer,10
VILLA LURO,2015,2,2005,3 ambientes,A estrer,10
VILLA LURO,2015,3,2004,3 ambientes,A estrer,10
VILLA LURO,2015,4,2121,3 ambientes,A estrer,10
VILLA LURO,2016,1,2188,3 ambientes,A estrer,10
VILLA LURO,2016,2,2041,3 ambientes,A estrer,10
VILLA LURO,2016,3,2197,3 ambientes,A estrer,10
VILLA LURO,2016,4,2131,3 ambientes,A estrer,10
VILLA LURO,2017,1,2228,3 ambientes,A estrer,10
VILLA LURO,2017,2,2237,3 ambientes,A estrer,10
VILLA LURO,2017,3,2317,3 ambientes,A estrer,10
VILLA LURO,2017,4,2492,3 ambientes,A estrer,10
VILLA LURO,2018,1,2564,3 ambientes,A estrer,10
VILLA LURO,2018,2,2464,3 ambientes,A estrer,10
VILLA LURO,2018,3,2537,3 ambientes,A estrer,10
VILLA LURO,2018,4,2621,3 ambientes,A estrer,10
VILLA LURO,2019,1,2756,3 ambientes,A estrer,10
VILLA LURO,2019,2,2800,3 ambientes,A estrer,10
VILLA ORTUZAR,2010,1,,3 ambientes,A estrer,15
VILLA ORTUZAR,2010,2,,3 ambientes,A estrer,15
VILLA ORTUZAR,2010,3,,3 ambientes,A estrer,15
VILLA ORTUZAR,2010,4,,3 ambientes,A estrer,15
VILLA ORTUZAR,2011,1,,3 ambientes,A estrer,15
VILLA ORTUZAR,2011,2,,3 ambientes,A estrer,15
VILLA ORTUZAR,2011,3,,3 ambientes,A estrer,15
VILLA ORTUZAR,2011,4,,3 ambientes,A estrer,15
VILLA ORTUZAR,2012,1,,3 ambientes,A estrer,15
VILLA ORTUZAR,2012,2,,3 ambientes,A estrer,15
VILLA ORTUZAR,2012,3,,3 ambientes,A estrer,15
VILLA ORTUZAR,2012,4,,3 ambientes,A estrer,15
VILLA ORTUZAR,2013,1,,3 ambientes,A estrer,15
VILLA ORTUZAR,2013,2,,3 ambientes,A estrer,15
VILLA ORTUZAR,2013,3,,3 ambientes,A estrer,15
VILLA ORTUZAR,2013,4,,3 ambientes,A estrer,15
VILLA ORTUZAR,2014,1,,3 ambientes,A estrer,15
VILLA ORTUZAR,2014,2,2097,3 ambientes,A estrer,15
VILLA ORTUZAR,2014,3,,3 ambientes,A estrer,15
VILLA ORTUZAR,2014,4,,3 ambientes,A estrer,15
VILLA ORTUZAR,2015,1,,3 ambientes,A estrer,15
VILLA ORTUZAR,2015,2,,3 ambientes,A estrer,15
VILLA ORTUZAR,2015,3,,3 ambientes,A estrer,15
VILLA ORTUZAR,2015,4,,3 ambientes,A estrer,15
VILLA ORTUZAR,2016,1,,3 ambientes,A estrer,15
VILLA ORTUZAR,2016,2,,3 ambientes,A estrer,15
VILLA ORTUZAR,2016,3,,3 ambientes,A estrer,15
VILLA ORTUZAR,2016,4,,3 ambientes,A estrer,15
VILLA ORTUZAR,2017,1,,3 ambientes,A estrer,15
VILLA ORTUZAR,2017,2,,3 ambientes,A estrer,15
VILLA ORTUZAR,2017,3,,3 ambientes,A estrer,15
VILLA ORTUZAR,2017,4,,3 ambientes,A estrer,15
VILLA ORTUZAR,2018,1,,3 ambientes,A estrer,15
VILLA ORTUZAR,2018,2,,3 ambientes,A estrer,15
VILLA ORTUZAR,2018,3,,3 ambientes,A estrer,15
VILLA ORTUZAR,2018,4,,3 ambientes,A estrer,15
VILLA ORTUZAR,2019,1,,3 ambientes,A estrer,15
VILLA ORTUZAR,2019,2,,3 ambientes,A estrer,15
VILLA PUEYRREDON,2010,1,1600,3 ambientes,A estrer,12
VILLA PUEYRREDON,2010,2,1669,3 ambientes,A estrer,12
VILLA PUEYRREDON,2010,3,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2010,4,1793,3 ambientes,A estrer,12
VILLA PUEYRREDON,2011,1,1760,3 ambientes,A estrer,12
VILLA PUEYRREDON,2011,2,1771,3 ambientes,A estrer,12
VILLA PUEYRREDON,2011,3,1866,3 ambientes,A estrer,12
VILLA PUEYRREDON,2011,4,1959,3 ambientes,A estrer,12
VILLA PUEYRREDON,2012,1,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2012,2,1945,3 ambientes,A estrer,12
VILLA PUEYRREDON,2012,3,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2012,4,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2013,1,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2013,2,1921,3 ambientes,A estrer,12
VILLA PUEYRREDON,2013,3,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2013,4,2050,3 ambientes,A estrer,12
VILLA PUEYRREDON,2014,1,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2014,2,2044,3 ambientes,A estrer,12
VILLA PUEYRREDON,2014,3,2202,3 ambientes,A estrer,12
VILLA PUEYRREDON,2014,4,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2015,1,2066,3 ambientes,A estrer,12
VILLA PUEYRREDON,2015,2,2093,3 ambientes,A estrer,12
VILLA PUEYRREDON,2015,3,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2015,4,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2016,1,2369,3 ambientes,A estrer,12
VILLA PUEYRREDON,2016,2,2176,3 ambientes,A estrer,12
VILLA PUEYRREDON,2016,3,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2016,4,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2017,1,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2017,2,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2017,3,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2017,4,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2018,1,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2018,2,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2018,3,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2018,4,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2019,1,,3 ambientes,A estrer,12
VILLA PUEYRREDON,2019,2,,3 ambientes,A estrer,12
VILLA REAL,2010,1,,3 ambientes,A estrer,10
VILLA REAL,2010,2,,3 ambientes,A estrer,10
VILLA REAL,2010,3,,3 ambientes,A estrer,10
VILLA REAL,2010,4,,3 ambientes,A estrer,10
VILLA REAL,2011,1,,3 ambientes,A estrer,10
VILLA REAL,2011,2,,3 ambientes,A estrer,10
VILLA REAL,2011,3,,3 ambientes,A estrer,10
VILLA REAL,2011,4,,3 ambientes,A estrer,10
VILLA REAL,2012,1,,3 ambientes,A estrer,10
VILLA REAL,2012,2,,3 ambientes,A estrer,10
VILLA REAL,2012,3,,3 ambientes,A estrer,10
VILLA REAL,2012,4,,3 ambientes,A estrer,10
VILLA REAL,2013,1,,3 ambientes,A estrer,10
VILLA REAL,2013,2,,3 ambientes,A estrer,10
VILLA REAL,2013,3,,3 ambientes,A estrer,10
VILLA REAL,2013,4,,3 ambientes,A estrer,10
VILLA REAL,2014,1,,3 ambientes,A estrer,10
VILLA REAL,2014,2,,3 ambientes,A estrer,10
VILLA REAL,2014,3,,3 ambientes,A estrer,10
VILLA REAL,2014,4,,3 ambientes,A estrer,10
VILLA REAL,2015,1,,3 ambientes,A estrer,10
VILLA REAL,2015,2,,3 ambientes,A estrer,10
VILLA REAL,2015,3,,3 ambientes,A estrer,10
VILLA REAL,2015,4,,3 ambientes,A estrer,10
VILLA REAL,2016,1,,3 ambientes,A estrer,10
VILLA REAL,2016,2,,3 ambientes,A estrer,10
VILLA REAL,2016,3,,3 ambientes,A estrer,10
VILLA REAL,2016,4,,3 ambientes,A estrer,10
VILLA REAL,2017,1,,3 ambientes,A estrer,10
VILLA REAL,2017,2,,3 ambientes,A estrer,10
VILLA REAL,2017,3,,3 ambientes,A estrer,10
VILLA REAL,2017,4,,3 ambientes,A estrer,10
VILLA REAL,2018,1,,3 ambientes,A estrer,10
VILLA REAL,2018,2,,3 ambientes,A estrer,10
VILLA REAL,2018,3,,3 ambientes,A estrer,10
VILLA REAL,2018,4,,3 ambientes,A estrer,10
VILLA REAL,2019,1,,3 ambientes,A estrer,10
VILLA REAL,2019,2,,3 ambientes,A estrer,10
VILLA RIACHUELO,2010,1,,3 ambientes,A estrer,8
VILLA RIACHUELO,2010,2,,3 ambientes,A estrer,8
VILLA RIACHUELO,2010,3,,3 ambientes,A estrer,8
VILLA RIACHUELO,2010,4,,3 ambientes,A estrer,8
VILLA RIACHUELO,2011,1,,3 ambientes,A estrer,8
VILLA RIACHUELO,2011,2,,3 ambientes,A estrer,8
VILLA RIACHUELO,2011,3,1589,3 ambientes,A estrer,8
VILLA RIACHUELO,2011,4,,3 ambientes,A estrer,8
VILLA RIACHUELO,2012,1,,3 ambientes,A estrer,8
VILLA RIACHUELO,2012,2,,3 ambientes,A estrer,8
VILLA RIACHUELO,2012,3,,3 ambientes,A estrer,8
VILLA RIACHUELO,2012,4,,3 ambientes,A estrer,8
VILLA RIACHUELO,2013,1,,3 ambientes,A estrer,8
VILLA RIACHUELO,2013,2,,3 ambientes,A estrer,8
VILLA RIACHUELO,2013,3,,3 ambientes,A estrer,8
VILLA RIACHUELO,2013,4,,3 ambientes,A estrer,8
VILLA RIACHUELO,2014,1,,3 ambientes,A estrer,8
VILLA RIACHUELO,2014,2,,3 ambientes,A estrer,8
VILLA RIACHUELO,2014,3,,3 ambientes,A estrer,8
VILLA RIACHUELO,2014,4,,3 ambientes,A estrer,8
VILLA RIACHUELO,2015,1,,3 ambientes,A estrer,8
VILLA RIACHUELO,2015,2,,3 ambientes,A estrer,8
VILLA RIACHUELO,2015,3,,3 ambientes,A estrer,8
VILLA RIACHUELO,2015,4,,3 ambientes,A estrer,8
VILLA RIACHUELO,2016,1,,3 ambientes,A estrer,8
VILLA RIACHUELO,2016,2,,3 ambientes,A estrer,8
VILLA RIACHUELO,2016,3,,3 ambientes,A estrer,8
VILLA RIACHUELO,2016,4,,3 ambientes,A estrer,8
VILLA RIACHUELO,2017,1,,3 ambientes,A estrer,8
VILLA RIACHUELO,2017,2,,3 ambientes,A estrer,8
VILLA RIACHUELO,2017,3,,3 ambientes,A estrer,8
VILLA RIACHUELO,2017,4,,3 ambientes,A estrer,8
VILLA RIACHUELO,2018,1,,3 ambientes,A estrer,8
VILLA RIACHUELO,2018,2,,3 ambientes,A estrer,8
VILLA RIACHUELO,2018,3,,3 ambientes,A estrer,8
VILLA RIACHUELO,2018,4,,3 ambientes,A estrer,8
VILLA RIACHUELO,2019,1,,3 ambientes,A estrer,8
VILLA RIACHUELO,2019,2,,3 ambientes,A estrer,8
VILLA SANTA RITA,2010,1,,3 ambientes,A estrer,11
VILLA SANTA RITA,2010,2,,3 ambientes,A estrer,11
VILLA SANTA RITA,2010,3,,3 ambientes,A estrer,11
VILLA SANTA RITA,2010,4,1665,3 ambientes,A estrer,11
VILLA SANTA RITA,2011,1,1674,3 ambientes,A estrer,11
VILLA SANTA RITA,2011,2,,3 ambientes,A estrer,11
VILLA SANTA RITA,2011,3,1904,3 ambientes,A estrer,11
VILLA SANTA RITA,2011,4,,3 ambientes,A estrer,11
VILLA SANTA RITA,2012,1,,3 ambientes,A estrer,11
VILLA SANTA RITA,2012,2,,3 ambientes,A estrer,11
VILLA SANTA RITA,2012,3,,3 ambientes,A estrer,11
VILLA SANTA RITA,2012,4,,3 ambientes,A estrer,11
VILLA SANTA RITA,2013,1,,3 ambientes,A estrer,11
VILLA SANTA RITA,2013,2,,3 ambientes,A estrer,11
VILLA SANTA RITA,2013,3,1981,3 ambientes,A estrer,11
VILLA SANTA RITA,2013,4,,3 ambientes,A estrer,11
VILLA SANTA RITA,2014,1,,3 ambientes,A estrer,11
VILLA SANTA RITA,2014,2,,3 ambientes,A estrer,11
VILLA SANTA RITA,2014,3,2274,3 ambientes,A estrer,11
VILLA SANTA RITA,2014,4,2032,3 ambientes,A estrer,11
VILLA SANTA RITA,2015,1,,3 ambientes,A estrer,11
VILLA SANTA RITA,2015,2,,3 ambientes,A estrer,11
VILLA SANTA RITA,2015,3,,3 ambientes,A estrer,11
VILLA SANTA RITA,2015,4,,3 ambientes,A estrer,11
VILLA SANTA RITA,2016,1,,3 ambientes,A estrer,11
VILLA SANTA RITA,2016,2,,3 ambientes,A estrer,11
VILLA SANTA RITA,2016,3,,3 ambientes,A estrer,11
VILLA SANTA RITA,2016,4,2041,3 ambientes,A estrer,11
VILLA SANTA RITA,2017,1,1890,3 ambientes,A estrer,11
VILLA SANTA RITA,2017,2,1975,3 ambientes,A estrer,11
